,address,city,cuisines,latitude,longitude,name,postalcode,websites
6429,450 E Harbor Blvd,Ventura,Latin American Restaurants,34.27688,-119.29303,Nom Tequila Grill,93001,http://www.cpventura.com
6430,450 E Harbor Blvd,Ventura,Latin American Restaurants,34.27688,-119.29303,Nom Tequila Grill,93001,http://www.cpventura.com
6474,14350 Pioneer Blvd,Norwalk,Latin American Restaurants,33.90052,-118.08258,Noemi's Mexican Food,90650,http://www.facebook.com/noemismexican
6483,3134 N E 9th St,Fort Lauderdale,Mexican,26.137011406,-80.103796677,Red Dog Cantina,33304,
6484,3134 N E 9th St,Fort Lauderdale,Mexican,26.137011406,-80.103796677,Red Dog Cantina,33304,
6485,3134 N E 9th St,Fort Lauderdale,Mexican,26.137011406,-80.103796677,Red Dog Cantina,33304,
6486,3134 N E 9th St,Fort Lauderdale,Mexican,26.137011406,-80.103796677,Red Dog Cantina,33304,
6487,3134 N E 9th St,Fort Lauderdale,Mexican,26.137011406,-80.103796677,Red Dog Cantina,33304,
6492,2865 Eastlake Ave E,Seattle,Mexican,47.64716,-122.32493,Little Water Cantina,98102,http://www.littlewatercantina.com
6493,2865 Eastlake Ave E,Seattle,Mexican,47.64716,-122.32493,Little Water Cantina,98102,http://www.littlewatercantina.com
6494,2865 Eastlake Ave E,Seattle,Mexican,47.64716,-122.32493,Little Water Cantina,98102,http://www.littlewatercantina.com
6495,2865 Eastlake Ave E,Seattle,Mexican,47.64716,-122.32493,Little Water Cantina,98102,http://www.littlewatercantina.com
6503,13920 Promenade Commons St,Gainesville,Mexican,38.788735,-77.606929,Uncle Julio's - Gainesville,20155,http://www.unclejulios.com/locations/gainesville/
6504,13920 Promenade Commons St,Gainesville,Mexican,38.788735,-77.606929,Uncle Julio's - Gainesville,20155,http://www.unclejulios.com/locations/gainesville/
6505,13920 Promenade Commons St,Gainesville,Mexican,38.788735,-77.606929,Uncle Julio's - Gainesville,20155,http://www.unclejulios.com/locations/gainesville/
6506,13920 Promenade Commons St,Gainesville,Mexican,38.788735,-77.606929,Uncle Julio's - Gainesville,20155,http://www.unclejulios.com/locations/gainesville/
6508,180 S 900 W,Salt Lake City,Mexican Restaurants,40.76505,-111.91686,Chunga's,84104,http://www.chungasmexican.com
6509,100 Genesee St,Auburn,Latin American Restaurants,42.931392833,-76.5669411,Mesa Grande,13021,http://mesagrandetaqueria.com
6510,100 Genesee St,Auburn,Latin American Restaurants,42.931392833,-76.5669411,Mesa Grande,13021,http://mesagrandetaqueria.com
6511,100 Genesee St,Auburn,Latin American Restaurants,42.931392833,-76.5669411,Mesa Grande,13021,http://mesagrandetaqueria.com
6512,100 Genesee St,Auburn,Latin American Restaurants,42.931392833,-76.5669411,Mesa Grande,13021,http://mesagrandetaqueria.com
6513,100 Genesee St,Auburn,Latin American Restaurants,42.931392833,-76.5669411,Mesa Grande,13021,http://mesagrandetaqueria.com
6514,5655 W Valencia Rd,Tucson,Mexican / Southwestern,32.132785,-111.081209,Tequila Factory,85757,http://www.casinodelsol.com/tucson-dining/bars-tucson-az/tequila-factory
6515,5655 W Valencia Rd,Tucson,Mexican / Southwestern,32.132785,-111.081209,Tequila Factory,85757,http://www.casinodelsol.com/tucson-dining/bars-tucson-az/tequila-factory
6516,5655 W Valencia Rd,Tucson,Mexican / Southwestern,32.132785,-111.081209,Tequila Factory,85757,http://www.casinodelsol.com/tucson-dining/bars-tucson-az/tequila-factory
6517,5655 W Valencia Rd,Tucson,Mexican / Southwestern,32.132785,-111.081209,Tequila Factory,85757,http://www.casinodelsol.com/tucson-dining/bars-tucson-az/tequila-factory
6518,2400 Mount Vernon Ave,Alexandria,Mexican,38.827137,-77.058849,Taqueria el Poblano,22301,http://taqueriapoblano.com
6519,2400 Mount Vernon Ave,Alexandria,Mexican,38.827137,-77.058849,Taqueria el Poblano,22301,http://taqueriapoblano.com
6520,2400 Mount Vernon Ave,Alexandria,Mexican,38.827137,-77.058849,Taqueria el Poblano,22301,http://taqueriapoblano.com
6528,5832 S 144th St,Omaha,Mexican Restaurants,41.199484483,-96.139777994,Lina's Mexican Restaurant,68137,http://linasmexicanfood.com
6529,1581 S Mission Rd,Fallbrook,Mexican Restaurants,33.364382421,-117.249759635,El Jardin Mexican Restaurant,92028,http://www.eljardinfallbrook.com
6530,1581 S Mission Rd,Fallbrook,Mexican Restaurants,33.364382421,-117.249759635,El Jardin Mexican Restaurant,92028,http://www.eljardinfallbrook.com
6539,8238 W Appleton Ave,Milwaukee,Mexican,43.103386,-88.01475,Burrito Bueno,53218,http://burritobueno.net
6540,8238 W Appleton Ave,Milwaukee,Mexican,43.103386,-88.01475,Burrito Bueno,53218,http://burritobueno.net
6541,3699 Mckinney Ave,Dallas,Mexican,32.8088164,-96.7959529,Mi Cocina West Village,75204,
6542,3699 Mckinney Ave,Dallas,Mexican,32.8088164,-96.7959529,Mi Cocina West Village,75204,
6543,3699 Mckinney Ave,Dallas,Mexican,32.8088164,-96.7959529,Mi Cocina West Village,75204,
6544,3699 Mckinney Ave,Dallas,Mexican,32.8088164,-96.7959529,Mi Cocina West Village,75204,
6545,3699 Mckinney Ave,Dallas,Mexican,32.8088164,-96.7959529,Mi Cocina West Village,75204,
6562,808 King St,Alexandria,Mexican,38.805034,-77.048506,Don Taco,22314,http://www.dontacova.com/
6563,808 King St,Alexandria,Mexican,38.805034,-77.048506,Don Taco,22314,http://www.dontacova.com/
6564,808 King St,Alexandria,Mexican,38.805034,-77.048506,Don Taco,22314,http://www.dontacova.com/
6579,1140 Seabreeze Blvd,Fort Lauderdale,Mexican,26.108418,-80.106807,Dos Caminos - Fort Lauderdale - Permanently Closed,33316,http://www.doscaminos.com/
6587,115 1/2 S 4th St W,Missoula,Mexican,46.865977,-113.998119,Taco Sano,59801,http://tacosano.net
6588,115 1/2 S 4th St W,Missoula,Mexican,46.865977,-113.998119,Taco Sano,59801,http://tacosano.net
6589,115 1/2 S 4th St W,Missoula,Mexican,46.865977,-113.998119,Taco Sano,59801,http://tacosano.net
6590,115 1/2 S 4th St W,Missoula,Mexican,46.865977,-113.998119,Taco Sano,59801,http://tacosano.net
6591,115 1/2 S 4th St W,Missoula,Mexican,46.865977,-113.998119,Taco Sano,59801,http://tacosano.net
6592,1465 Siskiyou Blvd,Ashland,"Mexican,Mexican Restaurants",42.184273,-122.68943,Milagros Fresh Mexican,97520,http://www.facebook.com/MilagrosAshland
6593,1465 Siskiyou Blvd,Ashland,"Mexican,Mexican Restaurants",42.184273,-122.68943,Milagros Fresh Mexican,97520,http://www.facebook.com/MilagrosAshland
6594,1465 Siskiyou Blvd,Ashland,"Mexican,Mexican Restaurants",42.184273,-122.68943,Milagros Fresh Mexican,97520,http://www.facebook.com/MilagrosAshland
6595,1465 Siskiyou Blvd,Ashland,"Mexican,Mexican Restaurants",42.184273,-122.68943,Milagros Fresh Mexican,97520,http://www.facebook.com/MilagrosAshland
6596,216 5th Ave S,Nashville,Mexican,36.158095565,-86.777075085,Bajo Sexto Taco,37203,http://bajosextotaco.com
6597,6517 Hollywood Blvd,Los Angeles,Latin American Restaurants,34.10159,-118.331635,Los Burritos,90028,http://losburritosinc.com
6598,6517 Hollywood Blvd,Los Angeles,Latin American Restaurants,34.10159,-118.331635,Los Burritos,90028,http://losburritosinc.com
6599,6517 Hollywood Blvd,Los Angeles,Latin American Restaurants,34.10159,-118.331635,Los Burritos,90028,http://losburritosinc.com
6600,6517 Hollywood Blvd,Los Angeles,Latin American Restaurants,34.10159,-118.331635,Los Burritos,90028,http://losburritosinc.com
6623,219 Golden Gate Plz,Maumee,Mexican Restaurants,41.566294481,-83.652906417,El Salto Authentic Mexican Restaurant,43537,http://www.restaurant.com/microsite.asp?rid=388386
6628,30560 Euclid Ave,Wickliffe,Mexican,41.62047,-81.45318,El Charrito Mexican Restaurant,44092,http://bestmex.net/elcharrito
6629,30560 Euclid Ave,Wickliffe,Mexican,41.62047,-81.45318,El Charrito Mexican Restaurant,44092,http://bestmex.net/elcharrito
6630,30560 Euclid Ave,Wickliffe,Mexican,41.62047,-81.45318,El Charrito Mexican Restaurant,44092,http://bestmex.net/elcharrito
6637,155 S Palm Canyon Dr,Palm Springs,Latin American Restaurants,33.821873,-116.5468,Maraca's,92262,http://palmspringsusa.com
6638,155 S Palm Canyon Dr,Palm Springs,Latin American Restaurants,33.821873,-116.5468,Maraca's,92262,http://palmspringsusa.com
6639,155 S Palm Canyon Dr,Palm Springs,Latin American Restaurants,33.821873,-116.5468,Maraca's,92262,http://palmspringsusa.com
6640,155 S Palm Canyon Dr,Palm Springs,Latin American Restaurants,33.821873,-116.5468,Maraca's,92262,http://palmspringsusa.com
6641,6710 Spencer Hwy,Pasadena,Latin American Restaurants,29.66307,-95.135605,La Silla,77505,http://lasilla.com
6642,6710 Spencer Hwy,Pasadena,Latin American Restaurants,29.66307,-95.135605,La Silla,77505,http://lasilla.com
6643,6710 Spencer Hwy,Pasadena,Latin American Restaurants,29.66307,-95.135605,La Silla,77505,http://lasilla.com
6644,6710 Spencer Hwy,Pasadena,Latin American Restaurants,29.66307,-95.135605,La Silla,77505,http://lasilla.com
6645,6710 Spencer Hwy,Pasadena,Latin American Restaurants,29.66307,-95.135605,La Silla,77505,http://lasilla.com
6655,2 Hutton Centre Dr,Santa Ana,Mexican Restaurants,33.699474,-117.86424,Fresh Griller,92707,http://freshgriller.com
6656,2 Hutton Centre Dr,Santa Ana,Mexican Restaurants,33.699474,-117.86424,Fresh Griller,92707,http://freshgriller.com
6657,2 Hutton Centre Dr,Santa Ana,Mexican Restaurants,33.699474,-117.86424,Fresh Griller,92707,http://freshgriller.com
6658,2 Hutton Centre Dr,Santa Ana,Mexican Restaurants,33.699474,-117.86424,Fresh Griller,92707,http://freshgriller.com
6659,2 Hutton Centre Dr,Santa Ana,Mexican Restaurants,33.699474,-117.86424,Fresh Griller,92707,http://freshgriller.com
6686,412 W Broadway,Boston,Mexican Restaurants,42.33684,-71.047775,Loco Taqueria Oyster Bar,2127,http://www.locosouthboston.com
6687,5916 York Rd,Baltimore,Mexican Restaurants,39.364254,-76.610102,Zen West Roadside Cantina,21212,http://www.zen-west.com/index.html
6688,5916 York Rd,Baltimore,Mexican Restaurants,39.364254,-76.610102,Zen West Roadside Cantina,21212,http://www.zen-west.com/index.html
6689,750 N Kolb,Tucson,Mexican,32.23052,-110.840466,Guadalajara Fiesta Grill,85710,http://www.thefiestagrill.com/
6690,750 N Kolb,Tucson,Mexican,32.23052,-110.840466,Guadalajara Fiesta Grill,85710,http://www.thefiestagrill.com/
6691,750 N Kolb,Tucson,Mexican,32.23052,-110.840466,Guadalajara Fiesta Grill,85710,http://www.thefiestagrill.com/
6700,14592 Palmdale Rd,Victorville,Mexican Restaurants,34.506733,-117.34488,Taco Chon,92392,http://www.tacochon.com
6701,14592 Palmdale Rd,Victorville,Mexican Restaurants,34.506733,-117.34488,Taco Chon,92392,http://www.tacochon.com
6702,14592 Palmdale Rd,Victorville,Mexican Restaurants,34.506733,-117.34488,Taco Chon,92392,http://www.tacochon.com
6703,14592 Palmdale Rd,Victorville,Mexican Restaurants,34.506733,-117.34488,Taco Chon,92392,http://www.tacochon.com
6704,14592 Palmdale Rd,Victorville,Mexican Restaurants,34.506733,-117.34488,Taco Chon,92392,http://www.tacochon.com
6705,1634 Sycamore St,Iowa City,Latin American Restaurants,41.64275,-91.51163,El Dorado Mexican Restaurant,52240,http://eldoradocoralville.com
6732,3906 N Broadway,Chicago,Mexican,41.953024,-87.649989,El Mariachi Tequila Bar & Grill,60640,http://www.elmariachitequilabar.com/
6733,7011 Three Chopt Rd,Richmond,Mexican,37.590048909,-77.532596516,Moe's Southwest Grill,23226,http://www.moes.com/find-a-moes/virginia/richmond/289/
6734,1871 Forest Ave,Portland,"Mexican,Mexican Restaurants",43.700359112,-70.319357237,Tortilla Flat,4103,http://tortillaflat.com
6735,1871 Forest Ave,Portland,"Mexican,Mexican Restaurants",43.700359112,-70.319357237,Tortilla Flat,4103,http://tortillaflat.com
6745,2960 Del Paso Rd,Sacramento,Latin American Restaurants,38.65584,-121.528114,Malabar American Cooking,95834,http://www.malabaramericancooking.com
6746,10475 S State St,Sandy,Mexican,40.561479,-111.890137,Carl's Jr,84070,http://www.carlsjr.com
6747,10475 S State St,Sandy,Mexican,40.561479,-111.890137,Carl's Jr,84070,http://www.carlsjr.com
6759,7772 Us Highway 51 N,Millington,Latin American Restaurants,35.338377,-89.91258,Francisco's Mexican Restaurant,38053,
6760,1153 Rutherford Rd,Sebastopol,Mexican,38.459515,-122.42102,La Luna Market & Taqueria,95473,http://lalunamarket.com
6761,1153 Rutherford Rd,Sebastopol,Mexican,38.459515,-122.42102,La Luna Market & Taqueria,95473,http://lalunamarket.com
6762,524 Academy Ave,Sanger,Mexican,36.708761318,-119.555828442,Long John Silver's,93657,"http://ljsilvers.com,http://tacobell.com"
6763,880 Castleton Rd,Castle Rock,Latin American Restaurants,39.4091971,-104.86983918,Rockyard American Grill & Brewing Company,80109,http://www.rockyard.com
6764,880 Castleton Rd,Castle Rock,Latin American Restaurants,39.4091971,-104.86983918,Rockyard American Grill & Brewing Company,80109,http://www.rockyard.com
6783,10201 Jollyville Rd,Austin,Mexican,30.396783,-97.749423,Manuel's Great Hills,78759,http://www.manuels.com/
6784,10201 Jollyville Rd,Austin,Mexican,30.396783,-97.749423,Manuel's Great Hills,78759,http://www.manuels.com/
6785,10201 Jollyville Rd,Austin,Mexican,30.396783,-97.749423,Manuel's Great Hills,78759,http://www.manuels.com/
6786,10201 Jollyville Rd,Austin,Mexican,30.396783,-97.749423,Manuel's Great Hills,78759,http://www.manuels.com/
6797,2200 S Broadway,Denver,Mexican,39.676515,-104.987319,4 Gs On Broadway,80210,http://4gsbroadway.com/
6798,2200 S Broadway,Denver,Mexican,39.676515,-104.987319,4 Gs On Broadway,80210,http://4gsbroadway.com/
6799,560 4th Ave,San Diego,Mexican Restaurants,32.711226434,-117.161122344,La Puerta,92101,http://lapuertasd.com
6800,560 4th Ave,San Diego,Mexican Restaurants,32.711226434,-117.161122344,La Puerta,92101,http://lapuertasd.com
6801,1440 Washington Ave,Miami Beach,Mexican,25.78685,-80.131857,Oh! Mexico,33139,http://www.ohmexicorestaurant.com
6802,1440 Washington Ave,Miami Beach,Mexican,25.78685,-80.131857,Oh! Mexico,33139,http://www.ohmexicorestaurant.com
6803,1440 Washington Ave,Miami Beach,Mexican,25.78685,-80.131857,Oh! Mexico,33139,http://www.ohmexicorestaurant.com
6804,1440 Washington Ave,Miami Beach,Mexican,25.78685,-80.131857,Oh! Mexico,33139,http://www.ohmexicorestaurant.com
6805,1440 Washington Ave,Miami Beach,Mexican,25.78685,-80.131857,Oh! Mexico,33139,http://www.ohmexicorestaurant.com
6806,6237 N Western Ave,Chicago,Mexican Restaurants,41.995132,-87.68979,Hot Rod Grill,60659,http://hotrodgrillchicago.com/index
6814,108 N Main St,Buda,Mexican,30.08124632,-97.843385049,Casa Alde,78610,http://casaalde.com
6815,108 N Main St,Buda,Mexican,30.08124632,-97.843385049,Casa Alde,78610,http://casaalde.com
6816,108 N Main St,Buda,Mexican,30.08124632,-97.843385049,Casa Alde,78610,http://casaalde.com
6817,108 N Main St,Buda,Mexican,30.08124632,-97.843385049,Casa Alde,78610,http://casaalde.com
6818,108 N Main St,Buda,Mexican,30.08124632,-97.843385049,Casa Alde,78610,http://casaalde.com
6825,5826 S Lowell Blvd,Littleton,Mexican,39.610894918,-105.036512017,Chubbys,80123,
6826,5826 S Lowell Blvd,Littleton,Mexican,39.610894918,-105.036512017,Chubbys,80123,
6827,5826 S Lowell Blvd,Littleton,Mexican,39.610894918,-105.036512017,Chubbys,80123,
6828,8485 Hospital Dr,Douglasville,Mexican Restaurants,33.74987,-84.73083,Taqueria Jalisco,30134,http://taqueria-jalisco.com
6856,2149 Briarcliff Rd,Atlanta,Mexican,33.816724,-84.334334,Red Pepper Taqueria,30329,http://www.eatredpepper.com/ourstory.htm
6857,2149 Briarcliff Rd,Atlanta,Mexican,33.816724,-84.334334,Red Pepper Taqueria,30329,http://www.eatredpepper.com/ourstory.htm
6858,2149 Briarcliff Rd,Atlanta,Mexican,33.816724,-84.334334,Red Pepper Taqueria,30329,http://www.eatredpepper.com/ourstory.htm
6859,2149 Briarcliff Rd,Atlanta,Mexican,33.816724,-84.334334,Red Pepper Taqueria,30329,http://www.eatredpepper.com/ourstory.htm
6860,2149 Briarcliff Rd,Atlanta,Mexican,33.816724,-84.334334,Red Pepper Taqueria,30329,http://www.eatredpepper.com/ourstory.htm
6884,30 S Prospect,Clarendon Hills,Mexican,41.795855,-87.954825,Aguamiel Mexican - Clarendon Hills,60514,http://aguamielrestaurante.com/
6885,30 S Prospect,Clarendon Hills,Mexican,41.795855,-87.954825,Aguamiel Mexican - Clarendon Hills,60514,http://aguamielrestaurante.com/
6896,11407 Forest Ave,Clive,Mexican,41.601950105,-93.772471042,Mi Mexico,50325,
6897,11407 Forest Ave,Clive,Mexican,41.601950105,-93.772471042,Mi Mexico,50325,
6898,11407 Forest Ave,Clive,Mexican,41.601950105,-93.772471042,Mi Mexico,50325,
6899,11407 Forest Ave,Clive,Mexican,41.601950105,-93.772471042,Mi Mexico,50325,
6900,823 8th St,Alamosa,Mexican,37.464634,-105.869865,Ef's Restaurant,81101,http://efsrestaurant.lbu.com/index.html
6901,823 8th St,Alamosa,Mexican,37.464634,-105.869865,Ef's Restaurant,81101,http://efsrestaurant.lbu.com/index.html
6902,823 8th St,Alamosa,Mexican,37.464634,-105.869865,Ef's Restaurant,81101,http://efsrestaurant.lbu.com/index.html
6903,823 8th St,Alamosa,Mexican,37.464634,-105.869865,Ef's Restaurant,81101,http://efsrestaurant.lbu.com/index.html
6904,432 Grand Ave W,Southlake,Mexican,32.9450898,-97.1299952,Taco Diner Southlake,76092,
6905,432 Grand Ave W,Southlake,Mexican,32.9450898,-97.1299952,Taco Diner Southlake,76092,
6906,432 Grand Ave W,Southlake,Mexican,32.9450898,-97.1299952,Taco Diner Southlake,76092,
6907,432 Grand Ave W,Southlake,Mexican,32.9450898,-97.1299952,Taco Diner Southlake,76092,
6908,432 Grand Ave W,Southlake,Mexican,32.9450898,-97.1299952,Taco Diner Southlake,76092,
6951,225 Wythe Ave,Brooklyn,Mexican,40.717099,-73.963106,Cafe De La Esquina-williamsburg,11211,http://www.esquinabk.com/
6952,225 Wythe Ave,Brooklyn,Mexican,40.717099,-73.963106,Cafe De La Esquina-williamsburg,11211,http://www.esquinabk.com/
6953,1287,Lahaina,"Mexican, Latin American",20.886918,-156.685005,Frida's,96761,http://www.fridasmaui.com/
6954,1287,Lahaina,"Mexican, Latin American",20.886918,-156.685005,Frida's,96761,http://www.fridasmaui.com/
6956,2257 Mason St.,San Francisco,"Mexican,Latin,Spanish",37.80449,-122.41356,Taqueria San Jose - Mason St,94133,
6957,2257 Mason St.,San Francisco,"Mexican,Latin,Spanish",37.80449,-122.41356,Taqueria San Jose - Mason St,94133,
6958,2257 Mason St.,San Francisco,"Mexican,Latin,Spanish",37.80449,-122.41356,Taqueria San Jose - Mason St,94133,
6989,4150 18th St,San Francisco,"Mexican,Latin,Spanish",37.76083,-122.43588,Taqueria Zapata,94114-2408,
6990,4150 18th St,San Francisco,"Mexican,Latin,Spanish",37.76083,-122.43588,Taqueria Zapata,94114-2408,
6991,4150 18th St,San Francisco,"Mexican,Latin,Spanish",37.76083,-122.43588,Taqueria Zapata,94114-2408,
6992,4150 18th St,San Francisco,"Mexican,Latin,Spanish",37.76083,-122.43588,Taqueria Zapata,94114-2408,
7025,300 19TH Ave,San Francisco,Mexican,37.78213,-122.47827,Tia Margarita Mexican Restaurant,94121-2305,
7026,300 19TH Ave,San Francisco,Mexican,37.78213,-122.47827,Tia Margarita Mexican Restaurant,94121-2305,
7031,3409 24th St,San Francisco,Mexican,37.75223,-122.420944,Papalote Mexican Grill,94110-3718,
7032,5929 Geary Blvd,San Francisco,Mexican,37.77985,-122.4831,Tommy's Mexican Restaurant,94121-2006,
7033,5929 Geary Blvd,San Francisco,Mexican,37.77985,-122.4831,Tommy's Mexican Restaurant,94121-2006,
7034,5929 Geary Blvd,San Francisco,Mexican,37.77985,-122.4831,Tommy's Mexican Restaurant,94121-2006,
7035,224 Lux Ave,San Francisco,"Mexican,Latin,Spanish",37.65714,-122.40902,La Nueva Perla,94080-3731,
7036,224 Lux Ave,San Francisco,"Mexican,Latin,Spanish",37.65714,-122.40902,La Nueva Perla,94080-3731,
